label,text
1,"I'm hosting Congress on Your Corner this Sunday, Oct. 27th in Milan. Whether it's healthcare access or improving job opportunities in #NM02, I want to hear from you! 

RSVP here:"
1,I am proud to fight for more funding and research for those affected by Duchenne muscular dystrophy.
0,I can't think of a better place to celebrate #ParksandRecreationMonth than Colorado. Hope everyone gets a chance this summer to safely enjoy our great outdoors.
1,Thank you @BURNDY_llc for giving members of my team a tour of your impressive facility in Littleton. I look forward to working with you to support advanced manufacturing and economic growth in the Granite State.
0,I love them. Great hummus. https://twitter.com/musingsenroute/status/884205083474395137 QT @musingsenroute @ImSthrnYall @CoryBooker The Green Chickpea on Halsey
0,I applaud the work of the US Fish and Wildlife Service and the U.S. Attorney in District of New Mexico for their work in investigating counterfeit Indian Art and protecting Indian Art and Artists.
1,"More encouraging economic news today, but there's still much more we need to do. I'll continue fighting to get North Carolinians back to work and help our economy recover."
0,I had the chance to speak to @MNRuralElectric this week about working together to bring the resources and infrastructure Greater Minnesotans need to build good lives wherever they want to live.
0,"Today, I am disgusted by Senate Republican's vote on the Motion to Proceed to Calendar #120, H.R. 1628, the American Health Care Act of 2017"
1,@BetsyDeVosED should consult with sexual violence survivors on proposed Title IX regulations BEFORE issuing any changes. I joined
0,"I started off my town hall tonight with thoughts on my friend John McCain and the victims and loved ones of the violence today in Jacksonville. We're called to act, and we have to."
0,Is this real? Or is it a parody? I can't tell. https://twitter.com/kylegriffin1/status/919429375468167168 QT @kylegriffin1 Kellyanne could be lurking anywhere.
0,I had the opportunity to tour the @RedCrossSC Myrtle Beach location today. I met with volunteers and thanked them for their hard work during Hurricane Florence!
1,"BREAKING: Today, I'm proud to join my colleagues in standing up to harassment by co-sponsoring the bipartisan, bicameral #EMPOWERAct -- the only comprehensive bill to combat workplace harassment."
1,"I'm proud to fight for access to high-quality, affordable healthcare for all New Mexicans - even the littlest ones."
1,I'm speaking with reporters live at the U.S. Capitol as the House continues its work to put #FamiliesFirst in America's response to the coronavirus pandemic.
1,"Last week, I introduced the VETS Safe Travel Act to ease the challenges disabled veterans face at the airport by giving them free access to TSA PreCheck."
0,"I have, until now, been conflicted about those interests. Impeachment, along with the right to declare war, is the most awesome power of Congress. /5"
0,Thank you to everyone who attended the national issues discussion in Pollocksville yesterday. I enjoyed answering many of your questions.
1,The Senate just voted to confirm Kyle Duncan for a lifetime appointment to the federal bench. I voted no &amp; would again if I could.
1,I am proud to have helped secure a provision on this year's #NDAA to help our servicemembers seeking US citizenship with counseling services on the citizenship process.
1,"Twenty-seven years ago, I marched to the Senate to demand the confirmation vote on Justice Clarence Thomas be delayed so Professor Anita Hill could share her story...."
1,"Yesterday, I convened my Senate Appropriations Subcommittee to hear from witnesses across @CommerceGov on the department's top funding priorities and to emphasize programs and activities that are important to our states, communities and the nation."
0,"Thank you Oz for all of the work you've done with @MetroHartford, I wish you the best!"
0,"I'm hosting an #NC05 U.S. Service Academy Day on 10/28, I hope to see all interested students there! CLICK-"
1,"Americans without internet access need clear guidance and a streamlined filing process for receiving their #covid19 relief payments. Alongside my @WaysMeansCmte colleagues, I called for the @USTreasury to simplify the current procedure."
1,"Our Constitution does NOT just disappear because we're in the midst of a crisis, @SpeakerPelosi. I'm voting in Washington, D.C. today to give Texans a voice in our democracy."
1,"Today, America made a historic investment in our outdoor spaces with the signing of the bipartisan #GreatAmericanOutdoorsAct into law. I will continue working to protect Nevada's vibrant landscapes."
1,"It was a pleasure sitting down with Judge Kavanaugh this afternoon. I was impressed with his talented legal mind, judicial temperament, and commitment to the rule of law. My statement here:"
0,I had the pleasure of attending the December meeting for the Mid-Hudson Chapter of @MilitaryOfficer. We discussed issues important to active military members and veterans. Thank you for your service.
1,"In response to the #Coronavirus outbreak, I'm pushing for a plan to help protect Montana &amp; American families and stabilize our economy."
1,"Any effort by Beijing to use military force to suppress the pro-democracy movement in Hong Kong would be utterly unacceptable. I stand with anyone who seeks freedom, justice and democracy. All Americans should speak out."
1,Parents shouldn't need to worry if their children will make it home from school. I stand ready to #EndGunViolence. I wish I could say the same for my Republican colleagues.
1,"As a longtime animal welfare advocate, I am committed to always speaking up for the voiceless."
1,I'm humbled to receive @ConstitutionCtr's #LibertyMedal from my friend @JoeBiden. It's an honor I'll always treasure
1,"On Wednesday, I'll be hosting a special telephone town hall with expert panelists to take your questions!

Call in to have your #COVID-19 related questions answered by representatives from @TXWorkforce, @SBAgov, and policy experts from"
